ACCIDENT_NUMBER,EVENT_DATE,CITY,STATE,LATITUDE,LONGITUDE,INJURY_SEVERITY,AIRCRAFT_DAMAGE,AIRCRAFT_CATEGORY,MAKE,MODEL,TOTAL_FATALITIES,TOTAL_INJURIES,TOTAL_UNINJURED
ERA17FA164,4/21/2017,TIMMONSVILLE, SC,34.181945,-80.004167,FATAL(1),DESTROYED,HELICOPTER,BELL-CARSON,47G SUPER C 4,1,0,0
CEN17LA165,4/21/2017,VIDRINE, LA,30.693889,-92.403333,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR INC,AT 602,,0,1
GAA17CA240,4/21/2017,WENATCHEE, WA,47.3475,-120.313889,NON-FATAL,SUBSTANTIAL,AIRPLANE,PARLETTE ROBERT L,GLASTAR,0,1,0
WPR17LA099,4/20/2017,GOODYEAR, AZ,33.405833,-112.408611,NON-FATAL,SUBSTANTIAL,AIRPLANE,DIAMOND AIRCRAFT IND GMBH,DA 40 NG,,0,1
WPR17LA088,4/20/2017,KERNVILLE, CA,35.709167,-118.421945,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 22-150,,3,0
ERA17CA162,4/20/2017,LEONARDTOWN, MD,38.314722,-76.546666,NON-FATAL,SUBSTANTIAL,AIRPLANE,CUB CRAFTERS INC,CC11 100,,0,1
ERA17LA163,4/20/2017,ORLANDO, FL,28.45,-81.470556,NON-FATAL,SUBSTANTIAL,HELICOPTER,ROBINSON,R44,,0,3
GAA17CA239,4/19/2017,FALLON, NV,39.453056,-118.866389,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,C23,,0,2
CEN17LA162,4/19/2017,SALIDA, CO,38.545555,-106.033056,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,210,,0,1
GAA17CA349,4/19/2017,TULSA, OK,36.041111,-95.985,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA44,,0,2
GAA17CA242,4/19/2017,VAN NUYS, CA,34.213333,-118.490555,NON-FATAL,SUBSTANTIAL,AIRPLANE,NORTH AMERICAN,SNJ,,0,2
ERA17LA160,4/19/2017,YANKEETOWN, FL,29.001667,-82.762222,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,2
GAA17CA237,4/18/2017,EARL PARK, IN,40.420834,-87.2525,NON-FATAL,SUBSTANTIAL,HELICOPTER,BRANTLY,B 2B,,0,1
ERA17FA156,4/18/2017,EAST WINDSOR, CT,41.933056,-72.565833,FATAL(2),SUBSTANTIAL,AIRPLANE,LUSCOMBE,8,2,0,0
ERA17LA158,4/18/2017,EUHARLEE, GA,34.144166,-84.9125,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,2,0
GAA17CA238,4/17/2017,INDIANOLA, IA,41.301389,-93.5675,NON-FATAL,SUBSTANTIAL,AIRPLANE,CHEUNG DAVID S,VANS RV6,,0,1
CEN17LA156,4/17/2017,KNOXVILLE, IA,41.326389,-93.0925,NON-FATAL,SUBSTANTIAL,GYROPLANE,LOOMIS,XENON 4,,0,2
CEN17LA163,4/17/2017,PALMER, KS,39.561944,-97.188055,NON-FATAL,SUBSTANTIAL,AIRPLANE,GRUMMAN SCHWEIZER,G-164,,0,1
WPR17FA105,4/17/2017,SIERRAVILLE, CA,39.541111,-120.470556,FATAL(2),DESTROYED,AIRPLANE,SOCATA,TB 20 TRINIDAD,2,0,0
ERA17CA157,4/15/2017,KINGSLAND, GA,30.774723,-81.754444,NON-FATAL,SUBSTANTIAL,AIRPLANE,AEROPRO CZ,EUROFOX LSA,,0,1
CEN17LA157,4/15/2017,MINDEN, LA,32.657778,-93.298611,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,210,,0,2
GAA17CA236,4/15/2017,OLIVER SPRINGS, TN,36.023334,-84.300278,NON-FATAL,SUBSTANTIAL,AIRPLANE,ZEILER,BAKENG DUCE 1976 CZ,,1,0
ERA17FA155,4/15/2017,WILLISTON, FL,29.366111,-82.463611,FATAL(4),DESTROYED,AIRPLANE,CESSNA,170,4,0,0
ANC17LA020,4/15/2017,WILLOW, AK,62.024445,-150.073334,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,0,1,0
DCA17CA101,4/14/2017,ORLANDO, FL,28.431111,81.308056,NON-FATAL,,AIRPLANE,EMBRAER,ERJ 190 100 IGW,,1,3
GAA17CA235,4/14/2017,RICHFIELD, UT,38.744166,-112.096944,NON-FATAL,SUBSTANTIAL,AIRPLANE,RAYTHEON AIRCRAFT COMPANY,B200,,0,1
WPR17LA087,4/13/2017,SPANAWAY, WA,47.081667,-122.428334,NON-FATAL,SUBSTANTIAL,AIRPLANE,TITAN,TORNADO I,0,1,0
CEN17FA152,4/12/2017,HARTSVILLE, IN,39.236389,-85.693055,FATAL(1),SUBSTANTIAL,AIRPLANE,TEMCO,GC 1B,1,0,0
CEN17LA153,4/12/2017,LA PORTE, TX,29.669723,-95.068056,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,,0,1
GAA17CA230,4/12/2017,MANCHESTER, CA,38.973611,-123.708889,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180,,0,1
ERA17FA153,4/12/2017,MONONGAHELA, PA,40.208611,-79.831111,FATAL(1),DESTROYED,AIRPLANE,HOWARD AIRCRAFT,DGA 15P,1,0,0
GAA17CA232,4/11/2017,HOUSTON, TX,30.0575,-95.551111,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,2
GAA17CA231,4/11/2017,KENAI, AK,60.572778,-151.246666,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180,,0,1
GAA17CA233,4/11/2017,LLANO, TX,30.784166,-98.66,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 34,,0,1
GAA17CA228,4/11/2017,WILLOW, AK,61.6475,-149.972778,NON-FATAL,SUBSTANTIAL,AIRPLANE,BELLANCA,8GCBC,,0,1
ERA17CA152,4/11/2017,WINDSOR TWP, PA,39.943055,-76.592777,NON-FATAL,SUBSTANTIAL,AIRPLANE,LAZEAR JOHN T,ZENAIR STOL CH 701,0,1,0
GAA17CA225,4/10/2017,LEWISTOWN, MT,47.033611,-109.463333,NON-FATAL,SUBSTANTIAL,AIRPLANE,WEATHERLY AVIATION CO INC,620B,,0,1
WPR17IA086,4/10/2017,LIVERMORE, CA,37.693333,-121.820278,INCIDENT,MINOR,AIRPLANE,BEECH,A36TC,,0,1
GAA17CA222,4/9/2017,AVALON, CA,33.406389,-118.413056,NON-FATAL,SUBSTANTIAL,AIRPLANE,COSTRUZIONI AERONAUTICHE TECNA,P2004 BRAVO,0,0,1
GAA17CA241,4/9/2017,NEW MARKET, VA,38.657222,-78.708889,NON-FATAL,SUBSTANTIAL,AIRPLANE,AMERICAN,AA 1,,1,0
CEN17LA150,4/9/2017,PONTIAC, MI,42.665556,-83.420556,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 28R-201,,0,2
GAA17CA234,4/9/2017,STAFFORD, KS,37.958333,-98.650278,NON-FATAL,SUBSTANTIAL,AIRPLANE,BELLANCA,8KCAB,,0,1
ERA17CA149,4/8/2017,CULPEPPER, VA,38.525556,-77.859722,NON-FATAL,SUBSTANTIAL,AIRPLANE,NORTH AMERICAN,T 6G,,2,0
GAA17CA223B,4/8/2017,NEW CARLISLE, OH,39.930278,-84.013333,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,2
GAA17CA223A,4/8/2017,NEW CARLISLE, OH,39.930278,-84.013333,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J3C,,0,2
CEN17LA151,4/8/2017,NOME, TX,30.036389,-94.414167,NON-FATAL,DESTROYED,AIRPLANE,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164A,,0,1
ERA17FA148,4/8/2017,SANFORD, FL,28.77,-81.218889,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA 12,1,0,0
GAA17CA226,4/8/2017,SANTA TERESA, NM,31.880556,-106.703333,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,210,0,1,0
ERA17LA150,4/8/2017,SOUTH LAKELAND, FL,27.988889,-82.018611,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,310R,,0,2
ERA17LA151,4/7/2017,ATLANTA, GA,33.776667,-84.525,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,414,0,0,1
GAA17CA220,4/7/2017,BESSIMER, AL,33.313333,-86.925278,NON-FATAL,SUBSTANTIAL,AIRPLANE,SHILT JERRY C,F-1 ROCKET,0,0,2
CEN17LA154,4/7/2017,GREENSBURG, IN,39.326945,-85.5225,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-22-135,,1,2
WPR17FA085,4/7/2017,HARRISBURG, OR,44.2925,-123.182223,FATAL(4),DESTROYED,AIRPLANE,PIPER,PA 46-310P,4,0,0
CEN17FA147,4/7/2017,OXFORD, IA,41.656667,-91.698055,FATAL(2),DESTROYED,AIRPLANE,PIPER,PA-28-180,2,0,0
GAA17CA224,4/7/2017,WOODRUFF, WI,45.928056,-89.730834,NON-FATAL,SUBSTANTIAL,AIRPLANE,STINSON,108,,0,2
GAA17CA221,4/6/2017,GRANBY, CO,40.09,-105.916667,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,P210,,0,2
GAA17CA218,4/6/2017,LA VERNE, CA,34.091666,-117.781667,NON-FATAL,SUBSTANTIAL,HELICOPTER,BELL,206,,0,2
GAA17CA229,4/6/2017,SAN MARCOS, TX,29.888889,-97.866667,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,1
GAA17CA217,4/5/2017,CEDAR CITY, UT,37.701944,-113.098055,NON-FATAL,SUBSTANTIAL,AIRPLANE,FUNK,B85C,0,1,0
CEN17LA148,4/5/2017,DETROIT LAKES, MN,46.825278,-95.885555,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,T210M,,0,1
ERA17FA145,4/4/2017,MICANOPY, FL,29.465278,-82.375,FATAL(1),DESTROYED,GLIDER,PIPISTREL,VIRUS SW,1,0,0
CEN17LA149,4/3/2017,GARDEN RIDGE, TX,29.625278,-98.278056,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERO ADVENTURE,AVENTURA UL,,1,0
GAA17CA199,4/3/2017,SCAPPOOSE, OR,45.771111,-122.861944,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 22,,0,1
GAA17CA216,4/3/2017,TWISP, WA,48.349444,-120.091111,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,2
WPR17LA092,4/3/2017,WHITTIER, CA,34.018056,-118.038055,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 28-140,,0,1
GAA17CA215,4/2/2017,BLUE EARTH, MN,43.595277,-94.092777,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,0,2,1
WPR17LA084,4/2/2017,BRINNON, WA,47.692222,-123.221945,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR22,0,2,0
ERA17FA144,4/2/2017,KNOXVILLE, TN,35.871389,-84.156944,FATAL(1),SUBSTANTIAL,POWERED PARACHUTE,BUCKEYE AVIATION,DREAM MACHINE,1,1,0
GAA17CA219,4/2/2017,MILLBROOK, NY,41.710833,-73.740555,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,1,3
ERA17FA143A,4/1/2017,EDGEWATER, FL,28.959444,-80.957222,FATAL(2),DESTROYED,AIRPLANE,CESSNA,170B,2,0,0
ERA17FA143B,4/1/2017,EDGEWATER, FL,28.959444,-80.957222,FATAL(2),DESTROYED,AIRPLANE,GRUMMAN AMERICAN AVN. CORP.,AA-5B,2,0,0
GAA17CA213,4/1/2017,KEY LARGO, FL,25.35,-80.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,ICON AIRCRAFT INC,A5,,0,2
GAA17CA214,4/1/2017,WILLCOX, AZ,32.244444,-109.895555,NON-FATAL,SUBSTANTIAL,AIRPLANE,RONALD J BENDER,BAKING DUCE,0,1,0
WPR17LA082,3/31/2017,THE DALLES, OR,45.618056,-121.1675,NON-FATAL,SUBSTANTIAL,AIRPLANE,OTT,601XL-B,0,2,0
CEN17LA144,3/29/2017,FORT WAYNE, IN,40.978334,-85.195277,NON-FATAL,DESTROYED,AIRPLANE,CIRRUS DESIGN CORP,SR20,,2,0
ERA17LA141,3/29/2017,MOORESVILLE, NC,35.660833,-80.789444,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,R182,,0,2
ERA17FA139,3/28/2017,ABERDEEN, MS,33.865278,-88.498889,FATAL(2),SUBSTANTIAL,AIRPLANE,MOONEY,M20J,2,0,0
ERA17FA140,3/28/2017,DADEVILLE, AL,32.830834,-85.712222,FATAL(2),DESTROYED,AIRPLANE,BEECH,A36,2,0,0
GAA17CA247,3/28/2017,FLUSHING, MI,43.053056,-83.803611,NON-FATAL,SUBSTANTIAL,AIRPLANE,GRUMMAN AMERICAN AVN. CORP.,AA,,0,1
GAA17CA209,3/28/2017,ST. PETERSBURG, FL,27.765,-82.629167,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,140,,0,2
GAA17CA212,3/28/2017,STEVENSVILLE, MT,46.525556,-114.052778,NON-FATAL,SUBSTANTIAL,AIRPLANE,THOMAS CRAIG E,WITTMAN W-10,,0,1
GAA17CA210,3/27/2017,SOLDOTNA, AK,60.477223,-151.171389,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA22,,0,1
ERA17CA137,3/26/2017,CLEVELAND, TN,35.213611,-84.799722,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR20,0,0,4
GAA17CA204,3/25/2017,DEATH VALLEY, CA,36.806667,-117.781667,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,170,,2,2
ERA17FA136,3/25/2017,HAYDEN, AL,33.909167,-86.732778,FATAL(4),DESTROYED,AIRPLANE,CESSNA,T210,4,0,0
GAA17CA208,3/25/2017,LOUISA, VA,38.009722,-77.970278,NON-FATAL,SUBSTANTIAL,AIRPLANE,DEMPSEY DANIEL M,ZODIAC CH601XLB,,0,1
GAA17CA202,3/25/2017,MACKAY, ID,43.846944,-113.684722,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,,2,0
CEN17FA139,3/25/2017,STONEWALL, TX,30.229445,98.655278,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA-28-140,1,0,0
GAA17CA203,3/25/2017,WARROAD, MN,48.94,-95.346666,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERONCA,11AC,,0,1
GAA17CA205,3/24/2017,BALTIMORE, MD,39.325556,-76.413889,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,0,0,1
ERA17FA135,3/24/2017,MARIETTA, GA,34.1,-84.32,FATAL(1),DESTROYED,AIRPLANE,CESSNA,500,1,0,0
GAA17CA207,3/24/2017,SALT LAKE CITY, UT,40.798889,-111.995555,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,550,,0,7
CEN17FA138,3/24/2017,UNION CITY, OK,35.361389,-97.912778,FATAL(1),DESTROYED,AIRPLANE,BEECH,V35,1,0,0
GAA17CA206,3/23/2017,TIMBERLAKE, NC,36.286389,-78.981945,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,1
GAA17CA201,3/22/2017,ATLANTA, GA,33.875556,-84.301944,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR22,0,0,1
WPR17LA080,3/22/2017,BOZEMAN, MT,45.7775,-111.151944,NON-FATAL,SUBSTANTIAL,AIRPLANE,MAXCY CHRISTOPHER L,STOL KING,0,0,1
GAA17CA200,3/22/2017,KETCHIKAN, AK,55.344444,-131.663333,NON-FATAL,SUBSTANTIAL,AIRPLANE,DEHAVILLAND,DHC-2,,0,3
ERA17LA134,3/21/2017,ISLIP, NY,40.795277,-73.100278,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,95B55,,0,1
CEN17LA171,3/21/2017,ORONOGO, MO,37.188333,-94.470278,NON-FATAL,SUBSTANTIAL,AIRPLANE,JOHN GOODMAN,AIR CAMPER,,1,0
WPR17LA078,3/20/2017,BOISE, ID,43.614444,-116.222778,NON-FATAL,SUBSTANTIAL,AIRPLANE,SWEARINGEN,SA226,0,0,1
CEN17IA155,3/20/2017,GREELEY, CO,40.426667,-104.636944,INCIDENT,MINOR,AIRPLANE,CESSNA,172RG,,0,1
CEN17LA135,3/20/2017,VICKSBURG, MI,42.116667,-85.516667,FATAL(1),NON,AIRPLANE,LUSCOMBE,8F,1,0,0
CEN17LA145,3/19/2017,COLUMBIA, IL,38.452222,-90.236111,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,120,0,0,2
ENG17IA017,3/19/2017,DAYTON, OH,39.9025,-84.221945,INCIDENT,NONE,AIRPLANE,DOUGLAS,DC 9 83,,0,163
ERA17FA131,3/19/2017,MINTER CITY, MS,33.771945,-90.380556,FATAL(1),DESTROYED,AIRPLANE,AIR TRACTOR INC,AT 602,1,0,0
GAA17CA193,3/19/2017,PALMER, AK,61.599444,-149.086666,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 12,,0,1
GAA17CA227,3/18/2017,BORREGO SPRINGS, CA,33.22,-116.16,NON-FATAL,SUBSTANTIAL,AIRPLANE,CUBCRAFTERS INC,CC11-160,0,0,2
GAA17CA197,3/18/2017,COLORADO SPRINGS, CO,38.820556,-104.715833,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,R182,0,0,1
GAA17CA195,3/17/2017,MOSBY, MO,39.333334,-94.309444,NON-FATAL,SUBSTANTIAL,AIRPLANE,INIZIATIVE INDUSTRIALI ITALIAN,SKY ARROW 600 SPORT,,0,1
CEN17FA132,3/16/2017,OPAL, SD,44.874167,-102.416667,FATAL(1),DESTROYED,AIRPLANE,CESSNA,210B,1,0,0
CEN17FA127,3/14/2017,CHALMERS, IN,40.648611,-86.843333,FATAL(1),DESTROYED,HELICOPTER,MCDONNELL DOUGLAS HELI CO,369FF,1,0,0
GAA17CA188,3/13/2017,ANCHORAGE, AK,61.212778,-149.845,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 12,0,0,1
CEN17LA126,3/13/2017,SKIATOOK, OK,36.351667,-96.011944,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,,0,1
GAA17CA186,3/12/2017,HILLSBORO, OR,45.428334,-122.942222,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,2
GAA17CA146,3/12/2017,JULIAN, CA,33.078611,-116.601944,NON-FATAL,SUBSTANTIAL,HELICOPTER,KAMAN AEROSPACE CORP,K 1200,,0,1
ERA17CA129,3/12/2017,MOUNT AIRY, SC,36.456667,-80.551944,NON-FATAL,SUBSTANTIAL,GYROPLANE,KERNS KENNETH H,KENS WINGLESS WONDER,,1,0
GAA17CA333,3/12/2017,SANTA MONICA, CA,34.015,-118.452222,NON-FATAL,SUBSTANTIAL,AIRPLANE,SWEARINGEN,SA227 TT,,0,2
ERA17LA128,3/12/2017,TAMPA, FL,27.910556,-82.449722,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,,0,1
GAA17CA196,3/11/2017,BANGOR, PA,40.946111,-75.203333,NON-FATAL,SUBSTANTIAL,GLIDER,SCHWEIZER,SGS126,0,0,1
GAA17CA189,3/11/2017,GILA BEND, AZ,32.960278,-112.673611,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 28,,0,3
GAA17CA191,3/11/2017,KALAUPAPA, HI,21.211111,-156.973611,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,208,,2,7
GAA17CA190,3/11/2017,MINDEN, NV,38.999166,-119.751944,NON-FATAL,SUBSTANTIAL,GLIDER,DAVIS FRANK R,XENOS MOTORGLIDER,,1,0
WPR17FA077,3/11/2017,OAKDALE, CA,37.758056,-120.803333,FATAL(1),SUBSTANTIAL,AIRPLANE,CHALLENGER,II,1,0,0
GAA17CA185,3/11/2017,OKMULGEE, OK,35.665,-95.946111,NON-FATAL,SUBSTANTIAL,GLIDER,PIPISTREL DOO AJDOVSCINA,VIRUS,,0,2
WPR17LA076,3/11/2017,RENO, NV,39.499166,-119.768056,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,AEROSTAR 602P,,0,1
GAA17CA184,3/10/2017,SANTA MARIA, CA,34.895,-120.448611,NON-FATAL,SUBSTANTIAL,GYROPLANE,CSP LEASING LLC,CAVALON,,0,1
DCA17CA079,3/9/2017,DALLAS-FORT WORTH (DFW), TX,32.9,-97.040555,NON-FATAL,MINOR,AIRPLANE,MCDONNELL DOUGLAS,DC 9 83(MD-83),,1,106
GAA17CA183,3/9/2017,HENDERSONVILLE, NC,35.393333,-82.403611,NON-FATAL,DESTROYED,AIRPLANE,JOHNSON JERRY,WAG AERO/SPT TRAINER,,1,0
GAA17CA182,3/9/2017,ROBBINSVILLE, NJ,40.214167,-74.602778,NON-FATAL,SUBSTANTIAL,AIRPLANE,PEDERSEN BJARNE MARTIN,SPORTSMAN GS-2,,1,0
ERA17LA125,3/8/2017,ABBEVILLE, AL,31.594166,-85.237777,NON-FATAL,SUBSTANTIAL,AIRPLANE,GROB AIRCRAFT AG,G120TP-A,0,2,0
ERA17FA123,3/8/2017,APEX, NC,35.752222,-78.864444,FATAL(1),SUBSTANTIAL,AIRPLANE,JORDAN BRUCE C,PITTS S2E,1,0,0
GAA17CA179,3/8/2017,MOKULEIA, HI,21.579445,-158.2025,NON-FATAL,SUBSTANTIAL,GLIDER,BURKHART GROB,G 109B,,0,1
GAA17CA181,3/8/2017,WEST PALM BEACH, FL,26.845833,-80.222223,NON-FATAL,SUBSTANTIAL,AIRPLANE,AEROTEK,PITTS S-2A,,0,1
DCA17FA076,3/8/2017,YPSILANTI, MI,42.243889,-83.5425,NON-FATAL,SUBSTANTIAL,AIRPLANE,MCDONNELL DOUGLAS,MD80,,1,115
WPR17FA074,3/7/2017,HESPERIA, CA,34.375278,-117.318889,FATAL(1),SUBSTANTIAL,AIRPLANE,QUICKSILVER,MXL II,1,0,0
GAA17CA192,3/7/2017,LARAMIE, WY,41.313333,-105.672778,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR22,,0,3
DCA17CA087,3/6/2017,LOS ANGELES, CA,33.942777,118.409167,NON-FATAL,,AIRPLANE,AIRBUS,A319 114,,1,120
ERA17LA120,3/5/2017,ARGYLE, NY,43.2375,-73.443333,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150J,0,2,0
GAA17CA174,3/5/2017,HENDERSON, NV,35.972778,-115.134444,NON-FATAL,SUBSTANTIAL,AIRPLANE,LANCAIR COMPANY,COLUMBIA 400,,2,0
ANC17FA018,3/5/2017,NOME, AK,64.448055,-165.091389,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,R172K,1,0,0
ERA17FA118,3/4/2017,CANTON, GA,34.546666,-84.8,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,421,1,0,0
ERA17FA119,3/4/2017,DUETTE, FL,27.613889,-82.084444,FATAL(2),DESTROYED,AIRPLANE,BEECH,B 60,2,0,0
CEN17LA117,3/4/2017,PAYNESVILLE, MN,45.37,-94.756389,NON-FATAL,SUBSTANTIAL,AIRPLANE,JUDE MIKE C,SIDE WINDER,,1,0
CEN17CA116,3/3/2017,CONWAY, AR,35.02,-92.555,NON-FATAL,MINOR,AIRPLANE,CESSNA,162,0,1,1
CEN17LA119,3/3/2017,HEBRON, NE,40.151944,-97.584444,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M20F,,0,1
ANC17LA017,3/3/2017,METLAKATLA, AK,55.091666,-131.601667,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,G18,,2,0
GAA17CA172,3/2/2017,ALPINE, TX,30.389444,-103.680556,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,0,0,2
CEN17CA120,3/2/2017,FAIRMONT, OK,36.324723,-97.753056,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERO COMMANDER,S2R,,1,0
ERA17LA121,3/2/2017,FT LAUDERDALE, FL,26.197222,-80.170834,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,340,,0,1
GAA17CA175,3/2/2017,GREENVILLE, ME,45.462778,-69.551667,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,1
GAA17CA170,3/2/2017,ROXBURY, KS,38.550833,-97.652778,NON-FATAL,SUBSTANTIAL,AIRPLANE,MAULE,M5,,0,1
GAA17CA173,3/2/2017,TULSA, OK,36.040555,-95.985555,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,,0,1
WPR17LA072,3/1/2017,CARSON CITY, NV,39.192222,-119.732778,NON-FATAL,SUBSTANTIAL,AIRPLANE,BELLANCA,17-30A,0,1,0
WPR17LA071,3/1/2017,FIREBAUGH, CA,36.881389,-120.466389,NON-FATAL,SUBSTANTIAL,HELICOPTER,BELL,206B,,0,1
GAA17CA168,3/1/2017,LIVE OAK, CA,39.280834,-121.72,NON-FATAL,SUBSTANTIAL,AIRPLANE,MAULE,MX7,,1,0
GAA17CA171,3/1/2017,MERCEY HOT SPRINGS, CA,36.706389,-120.86,NON-FATAL,SUBSTANTIAL,AIRPLANE,SMITH DOUGLAS J.,SONEX,,1,0
GAA17CA163,3/1/2017,ST PETERSBURG, FL,27.765,-82.626945,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172S,,0,1
ERA17LA122,3/1/2017,WEST PALM BEACH, FL,26.842777,-80.231667,NON-FATAL,SUBSTANTIAL,AIRPLANE,XTREMEAIR GMBH,XA42,,0,1
ERA17FA117,2/28/2017,METHUEN, MA,42.722778,-71.135833,FATAL(1),SUBSTANTIAL,AIRPLANE,LAVENDER ALAN P,SONEX,1,0,0
GAA17CA164,2/28/2017,PRENTISS, MS,31.595277,-89.906389,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR INC,AT 802,,0,1
GAA17CA158,2/27/2017,BELLINGHAM, WA,48.791944,-122.534722,NON-FATAL,SUBSTANTIAL,AIRPLANE,SOCATA,TBM700,0,0,1
CEN17FA111,2/27/2017,BERTHOUD, CO,40.267223,-105.154167,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,172S,2,0,0
CEN17FA112,2/27/2017,CHAUVIN, LA,29.310278,90.546389,FATAL(1),DESTROYED,HELICOPTER,BELL,407,1,0,0
GAA17CA166,2/27/2017,PHOENIX, AZ,33.686944,-112.091666,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,,0,3
WPR17FA066,2/27/2017,RIVERSIDE, CA,33.953889,-117.418611,FATAL(4),DESTROYED,AIRPLANE,CESSNA,T310Q,4,1,0
GAA17CA167,2/26/2017,LAS VEGAS, NV,36.08,-115.152222,NON-FATAL,SUBSTANTIAL,HELICOPTER,EUROCOPTER,EC130,,0,3
ERA17FA115,2/26/2017,WESTHAMPTON BEACH, NY,40.843611,-72.631667,FATAL(2),DESTROYED,AIRPLANE,RYAN,NAVION,2,1,0
GAA17CA160,2/25/2017,MADILL, OK,34.140833,-96.811944,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,,0,1
ERA17LA130,2/25/2017,MELBOURNE, FL,28.102778,-80.645277,NON-FATAL,SUBSTANTIAL,AIRPLANE,SOCATA,TB20,,0,1
